4.92	4	3	5	1	0	0	0	0	0	0	0	0	1	1	2	3	2	0	1	1	1	2	2	1	3	2	6	8	5	5	4	7	4	3	4	5	1	0	1	0	2	0	0	0	1	1	0	0	0	2	0	0	1	0	1	1	1	0	0	0	0	0	2	0	0	0	1	1	1	1	1	1	0	0	1	1	2	0	1
4.928	3	4	8	2	0	0	1	0	1	1	2	4	2	2	1	1	1	1	1	3	1	1	2	3	3	4	5	7	3	6	10	9	4	3	4	4	0	1	1	0	0	2	1	1	0	0	1	2	1	0	1	0	1	2	0	2	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	1
4.936	4	4	4	3	2	1	1	1	0	4	0	1	0	1	3	1	1	1	3	1	2	1	3	2	4	3	2	2	6	11	11	11	4	7	6	2	1	2	1	1	3	1	1	2	2	2	5	2	1	1	0	1	0	1	2	1	0	1	1	0	1	0	0	2	1	2	0	1	1	0	0	0	0	0	1	0	0	1	1
4.944	5	1	3	2	1	0	1	0	3	1	0	0	1	3	1	0	1	0	1	2	2	1	1	1	4	2	3	4	3	4	2	8	5	0	1	2	4	2	2	0	0	2	1	2	0	0	1	0	0	2	0	0	2	1	0	1	0	2	0	1	1	0	1	0	0	1	0	1	0	0	0	0	2	0	0	0	2	0	0
4.952	7	6	7	1	3	1	1	1	3	2	2	1	1	1	2	2	0	3	2	0	1	3	1	2	2	1	5	4	1	8	7	2	5	5	1	5	2	1	3	1	0	0	3	0	3	2	1	0	0	2	0	2	1	1	2	0	1	0	1	0	0	1	0	0	1	0	0	0	1	1	1	2	0	0	1	3	2	2	1
4.96	6	5	6	2	0	2	0	0	2	0	1	3	0	2	1	0	3	3	1	2	2	0	1	3	4	1	4	7	3	4	4	7	4	6	3	2	1	4	1	2	1	1	2	2	0	0	1	0	1	2	0	1	1	0	0	1	3	2	1	1	1	2	1	0	0	2	1	0	1	0	1	0	0	0	0	1	1	2	0
4.968	6	1	6	3	1	2	1	1	1	2	3	1	2	3	1	1	0	0	0	1	2	3	4	1	1	5	3	2	11	5	6	5	6	4	2	2	1	0	1	1	0	1	1	1	1	0	1	1	2	0	0	1	0	1	0	1	1	0	0	0	2	2	0	0	0	0	2	0	2	1	1	1	1	0	0	1	0	0	0
4.976	5	10	6	2	0	1	2	1	1	0	0	2	3	3	0	1	0	1	0	1	1	1	3	1	2	3	3	6	8	2	6	4	2	6	3	2	1	2	2	1	1	1	0	0	0	1	2	3	0	1	0	0	1	1	0	2	0	1	0	0	0	1	0	0	2	1	0	2	1	0	0	0	2	0	2	1	2	1	0
4.984	4	4	4	1	0	4	1	1	4	3	1	0	2	2	1	1	1	2	0	4	1	5	2	3	2	3	4	4	4	7	5	6	6	3	2	3	3	2	3	0	1	1	1	2	0	1	1	1	1	0	0	1	0	2	0	1	2	0	1	1	1	1	0	0	1	2	3	1	0	2	0	1	0	0	0	0	1	1	0
4.992	4	5	3	1	1	0	0	0	1	1	1	1	1	0	3	3	0	2	2	3	0	1	3	5	4	5	0	6	10	4	2	4	3	6	4	5	4	2	1	2	1	2	3	2	1	0	1	0	3	0	1	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	1	1	0	3	1	0	1	1	1	0	1	0	1
5	2	7	6	0	0	0	1	1	0	0	0	1	2	0	0	1	2	0	3	0	1	0	1	1	2	4	4	2	6	5	8	7	9	7	6	3	1	4	1	0	0	1	0	0	1	0	0	2	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	2	0	1	1	0	1	0	1
5.008	1	4	10	3	0	1	2	2	0	2	0	1	0	1	0	2	0	1	2	1	1	3	3	3	6	0	3	7	6	2	4	8	2	4	4	2	2	2	1	2	1	1	1	0	0	3	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	1	0	1	0	1	1	2	0	0	1	0	1	0	2	0	0	0
5.016	2	3	2	1	1	0	3	1	1	0	1	1	1	0	0	1	1	4	2	0	1	1	2	3	2	3	3	7	6	8	4	3	6	4	1	0	6	1	0	2	0	0	1	2	0	1	0	0	0	1	2	0	0	0	0	1	0	0	0	2	0	0	0	2	0	0	0	0	0	0	1	2	0	2	2	1	1	1	1
5.024	5	2	7	2	3	3	0	2	1	0	2	1	2	1	0	1	0	2	2	0	4	1	0	0	3	4	6	7	5	3	5	4	4	3	2	1	3	3	1	1	1	2	0	0	1	0	4	0	0	1	2	1	0	1	1	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	2	1	1	0
5.032	4	5	8	1	1	0	0	0	1	0	0	1	2	1	2	0	2	4	0	3	4	2	0	1	3	5	4	6	7	2	7	3	6	2	4	1	5	1	1	1	3	0	1	2	0	1	0	1	2	0	1	1	0	0	0	0	0	0	0	0	1	1	0	2	0	2	1	0	0	2	0	2	1	0	0	2	1	1	2
5.04	8	3	0	1	0	1	2	1	1	0	2	0	0	2	1	2	3	1	0	2	2	1	2	2	2	4	3	6	8	6	7	4	4	2	2	1	0	4	0	0	1	1	1	2	1	0	0	2	1	0	1	0	0	1	3	0	0	0	1	0	0	1	0	1	1	0	1	1	2	0	1	0	2	1	0	1	1	0	0
5.048	1	3	8	1	1	0	1	0	1	1	0	2	1	1	1	1	1	1	3	0	4	1	3	3	4	3	4	5	6	8	4	4	6	4	6	2	4	1	1	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	3	0	1	0	0	1	0	1	0	0	1	0	0	2	2	0	1	2	0
5.056	4	5	5	1	1	3	1	0	1	2	1	2	0	2	0	1	1	2	3	2	4	1	1	4	0	5	5	4	5	5	6	3	3	4	0	2	1	1	0	0	2	1	1	0	2	0	2	0	3	0	2	1	0	0	0	0	0	2	1	3	1	0	0	0	0	1	3	0	0	0	1	0	0	1	0	0	2	1	1
5.064	1	6	5	3	1	1	0	3	1	0	1	1	0	2	1	1	1	2	0	0	0	2	2	4	2	2	7	3	6	4	2	4	6	6	5	1	4	2	6	3	1	0	1	0	2	3	0	0	1	0	1	0	1	1	3	1	0	0	2	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	0
5.072	5	7	3	3	0	2	1	2	0	1	2	2	1	1	0	0	1	0	1	2	1	1	3	2	2	3	5	0	4	4	5	4	4	3	4	7	2	1	1	1	0	4	0	0	2	2	0	0	0	2	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	1	1	1	3	0	0	0	1	0	2	1	0
5.08	3	7	8	2	0	2	1	2	0	2	2	2	2	0	0	1	1	2	1	1	1	2	1	1	2	1	8	1	6	3	6	4	7	1	5	2	1	2	2	2	1	0	2	2	2	0	1	2	0	2	0	0	1	0	1	1	1	0	2	2	0	0	1	1	1	0	0	1	2	0	0	0	0	0	1	2	2	0	0
5.088	6	6	1	1	1	0	0	1	3	3	0	1	1	2	3	2	2	1	4	2	4	1	0	1	4	3	8	7	4	7	3	3	3	5	4	3	2	2	1	2	2	1	3	3	1	3	1	2	0	0	1	0	0	1	0	1	2	0	0	0	1	0	0	2	0	0	1	0	0	1	1	1	2	1	0	0	1	0	1
5.096	4	11	3	2	2	1	2	1	0	0	3	1	1	0	0	1	2	3	1	1	3	1	2	3	1	2	3	2	3	6	1	6	4	6	1	3	4	4	4	4	2	3	3	4	2	2	1	1	0	0	1	1	2	3	2	1	1	0	0	0	0	2	1	1	0	1	0	0	0	1	0	1	1	2	1	0	0	1	1
5.104	1	4	4	1	1	1	2	0	1	1	1	1	2	3	1	3	3	0	2	0	2	1	1	3	1	4	4	5	8	3	6	6	5	3	4	1	7	1	0	1	1	2	2	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	2	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	1	1	1	0	2
5.112	6	3	3	1	0	0	2	1	2	3	2	2	1	3	1	1	0	3	1	1	1	3	2	3	0	1	3	5	5	4	8	3	7	1	1	5	2	1	2	2	5	0	1	1	1	1	2	3	0	2	4	1	0	1	0	0	0	0	2	1	0	1	1	1	1	0	0	0	0	0	1	2	1	0	1	0	2	0	1
5.12	6	3	8	1	1	2	1	2	0	0	0	0	1	0	2	0	0	0	3	4	1	0	0	2	1	1	7	3	7	6	6	6	3	5	9	1	2	2	3	1	1	1	0	0	1	0	0	0	4	2	0	0	0	0	1	0	1	0	0	1	1	0	1	1	1	1	1	0	0	1	0	1	0	3	0	0	0	0	1
5.128	10	3	7	1	1	1	0	0	1	1	2	1	1	1	1	1	1	1	4	4	3	1	0	4	0	2	3	8	2	6	5	4	6	4	2	3	5	0	1	1	0	1	0	0	0	0	2	1	1	2	0	0	0	0	0	0	0	0	0	0	2	3	1	0	0	1	1	0	1	0	1	1	0	1	1	0	2	0	0
5.136	4	2	2	3	0	3	2	1	1	1	1	3	0	1	1	1	4	1	0	2	1	0	2	1	4	2	9	7	7	5	6	3	7	9	4	2	2	0	1	0	2	0	2	0	2	1	1	2	0	0	0	0	2	0	1	0	0	1	1	1	1	0	0	2	0	0	1	0	1	0	0	0	2	0	1	0	1	1	1
5.144	6	4	7	4	4	1	3	2	1	1	2	0	0	3	1	0	2	2	2	0	0	1	2	0	4	5	2	1	5	9	4	1	5	1	3	4	5	4	1	1	1	0	1	1	0	2	0	0	0	0	0	0	3	0	2	0	1	1	0	1	0	1	0	1	0	1	1	1	1	1	1	1	1	0	0	0	1	0	1
5.152	9	3	2	1	0	2	2	1	0	0	4	1	2	0	1	2	2	2	0	0	1	2	1	0	3	5	8	2	5	3	5	5	4	5	2	0	1	2	1	1	0	1	0	2	1	1	0	1	1	0	2	0	1	1	0	2	1	0	1	1	0	1	0	0	2	2	0	0	0	0	0	1	0	2	0	0	1	1	1
5.16	10	4	4	0	1	3	0	2	3	1	0	1	0	1	4	0	1	3	2	2	2	2	1	2	1	3	6	5	5	2	11	5	3	3	1	0	2	1	1	2	3	0	0	0	0	2	0	2	1	1	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	1	0	1	1	0	0	0	0	0
5.168	8	1	2	4	0	1	2	2	2	0	5	3	0	3	1	2	1	0	2	0	0	1	1	3	3	1	4	5	4	4	9	9	6	2	1	6	3	2	2	1	1	1	3	0	3	1	0	2	1	0	4	0	1	2	0	0	1	1	0	2	0	1	0	0	1	0	0	1	1	0	1	0	0	1	1	1	1	0	1
5.176	2	5	4	4	2	1	2	2	3	2	1	1	2	2	0	1	1	0	3	3	4	0	1	1	2	3	5	4	6	6	5	8	4	3	1	1	0	1	3	3	1	1	2	0	1	0	0	0	0	0	0	1	1	2	1	0	0	0	0	2	1	0	0	0	1	0	1	0	1	0	3	0	2	0	1	0	0	1	0
5.184	3	8	2	2	1	2	0	1	0	0	1	3	0	3	1	1	1	3	1	1	2	2	3	2	2	1	3	3	6	9	6	4	5	3	3	3	4	1	2	1	1	0	3	1	1	1	0	0	1	1	1	1	0	1	0	1	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	2	0
5.192	3	6	7	3	0	0	0	0	3	0	2	3	2	2	1	1	1	2	1	1	0	4	3	2	6	0	0	1	2	6	5	4	2	7	4	3	6	3	2	2	3	0	2	0	2	0	1	0	0	1	0	0	0	1	1	0	1	0	0	0	0	1	0	1	2	0	0	0	1	1	0	0	0	2	0	1	0	0	1
5.2	7	6	8	0	0	0	1	1	2	0	0	1	1	4	0	1	1	0	3	0	1	2	2	1	5	7	7	2	5	7	11	3	4	1	5	2	0	1	1	2	1	1	3	0	0	1	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1	2	1	1	1	0	1	0	0	1	0	1	0	1	2	0	1	1
5.208	4	12	4	0	2	0	1	1	0	0	0	1	1	0	3	1	2	4	2	1	3	1	1	2	3	1	7	3	3	4	2	7	4	6	2	1	4	0	1	2	1	0	2	1	1	2	1	0	0	0	2	0	1	2	0	0	1	0	0	2	0	1	0	0	0	3	1	1	2	1	0	1	0	2	0	1	0	2	2
5.216	6	1	4	2	1	1	0	0	0	2	1	1	2	1	0	0	0	0	3	0	1	1	1	1	4	4	1	4	4	6	2	6	2	9	4	5	5	3	1	0	1	0	0	2	5	2	2	2	2	0	1	1	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2
5.224	2	4	5	1	1	0	1	0	2	5	2	2	1	3	0	1	0	1	2	1	1	1	1	2	5	0	6	6	5	3	9	10	3	5	4	1	2	1	4	2	2	3	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	2	1	0	0	3	1	2	1	2	0	0	0	1	0	0	0	1	1	1	0	0
5.232	3	2	4	4	0	0	3	2	0	0	1	0	1	1	0	1	2	1	1	3	2	4	3	2	3	4	5	4	5	9	3	4	2	3	2	2	2	1	0	1	2	0	0	4	2	0	0	0	0	0	0	0	0	3	0	0	0	2	1	1	2	0	1	1	0	0	0	1	1	0	1	1	1	0	2	0	1	0	1
5.24	4	6	5	2	0	1	1	1	0	0	3	1	1	0	2	2	0	1	3	2	2	1	2	1	2	3	5	7	3	6	3	3	5	2	2	3	4	2	3	1	2	1	1	1	1	0	1	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0
5.248	3	5	6	3	1	2	1	1	0	2	1	0	1	1	1	4	2	0	0	3	0	1	2	3	2	3	0	0	3	6	9	3	2	3	4	4	3	1	3	1	0	0	2	2	1	1	0	1	0	0	0	0	0	0	0	0	1	1	2	1	0	1	0	1	0	0	0	2	0	0	0	1	1	0	0	1	0	0	2
5.256	5	3	6	3	2	1	1	0	0	0	1	2	1	2	1	1	0	2	1	5	4	3	2	1	2	4	4	2	7	3	3	3	5	7	3	4	5	1	3	1	0	2	1	1	5	0	1	0	1	1	0	0	1	0	0	0	0	2	1	2	0	0	2	0	0	0	0	2	0	0	0	2	1	1	1	0	0	0	0
5.264	3	7	5	3	0	0	1	1	2	0	0	1	0	2	0	1	3	2	1	2	3	0	3	3	3	0	6	5	7	2	1	9	5	4	5	3	3	2	0	2	2	0	0	0	1	0	0	2	0	0	3	1	0	0	0	1	1	1	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	1	1	1	0	3	0
5.272	5	5	4	0	2	0	1	1	1	2	1	0	2	0	1	2	2	1	1	2	1	2	1	0	3	3	3	2	3	8	7	4	5	5	1	3	0	2	0	1	1	2	1	0	0	2	1	0	1	0	2	0	0	1	3	0	0	0	1	0	1	1	0	1	2	3	0	0	2	1	0	1	1	1	1	1	0	0	1
5.28	2	4	1	1	0	1	0	0	1	0	0	0	1	1	0	0	1	0	0	2	3	2	1	1	2	4	1	3	3	3	6	6	2	4	4	3	0	2	1	0	4	2	0	2	0	1	0	2	1	0	3	0	1	2	0	1	0	1	0	0	0	0	1	1	0	0	1	1	1	1	0	0	0	1	0	0	3	0	2
5.288	6	1	7	0	2	2	0	2	2	1	1	1	2	0	5	1	1	0	0	2	1	3	2	2	1	1	6	7	3	8	4	3	4	3	6	1	5	2	3	3	3	1	4	2	1	1	1	1	1	0	0	0	1	0	1	0	0	0	2	1	0	0	1	0	0	0	0	1	1	1	4	1	2	1	1	1	1	1	1
5.296	0	4	5	1	0	2	2	4	0	2	2	0	3	2	4	3	3	2	1	2	0	2	5	3	1	1	4	10	5	5	7	5	1	3	2	3	4	3	3	1	0	1	0	1	0	0	3	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	1	1	1	0	0	2	0
5.304	4	8	4	0	0	0	2	1	0	2	2	1	1	1	1	1	0	2	0	2	2	0	0	2	4	3	2	4	7	2	4	3	11	2	1	4	3	0	2	2	4	1	2	1	1	2	2	2	1	1	0	3	0	1	1	2	1	1	1	0	0	1	0	1	1	0	0	2	1	1	1	1	0	2	1	1	1	1	0
5.312	5	6	8	2	2	0	1	2	1	2	1	2	1	0	5	0	2	1	1	2	4	1	3	2	4	0	3	2	7	5	5	11	5	1	4	1	2	0	4	1	2	0	1	1	2	1	0	2	1	0	1	2	0	0	1	0	0	0	0	2	0	1	2	2	0	2	1	0	0	1	0	0	0	2	0	2	2	2	0
5.32	8	2	9	4	2	3	1	1	2	3	1	1	2	1	2	0	2	0	1	1	1	1	2	4	1	6	2	7	8	1	8	3	4	4	4	2	0	3	0	2	3	1	1	1	0	0	1	2	0	1	0	0	1	0	1	1	0	2	0	1	0	1	1	1	1	1	1	1	1	2	0	0	0	0	0	0	1	1	0
5.328	5	2	6	0	0	2	0	2	1	3	0	1	2	1	1	1	1	2	1	0	0	2	0	1	1	1	10	3	1	8	4	7	6	5	3	4	3	1	0	2	5	1	1	1	1	0	1	0	0	1	0	1	0	1	0	0	0	0	1	2	0	0	2	0	0	0	0	1	0	1	1	2	3	1	0	0	0	2	0
5.336	4	3	4	2	1	1	1	1	1	0	2	0	2	0	1	1	3	3	1	0	2	0	3	2	2	4	3	4	7	7	7	4	5	2	3	3	1	3	1	1	1	1	1	1	4	2	0	1	2	2	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	2	0	1	1	0	1	1	0	1	1	0	0	2	1
5.344	8	3	5	1	0	1	2	1	2	0	2	2	0	1	0	0	2	2	0	1	2	3	1	2	2	3	6	7	2	7	3	3	10	5	3	2	2	1	1	4	2	1	0	2	0	0	1	0	0	1	1	0	1	0	1	1	1	4	1	1	0	0	1	0	1	0	0	0	0	0	1	2	1	1	1	1	1	0	1
5.352	1	4	6	1	1	0	0	1	3	1	0	0	1	2	0	2	0	4	1	1	1	2	1	2	4	3	6	2	1	6	3	7	4	2	8	0	4	3	3	1	0	1	0	0	1	0	0	1	0	2	0	0	0	1	2	3	0	1	0	0	1	1	0	2	2	1	0	1	0	2	1	0	2	1	0	1	0	0	0
5.36	4	2	7	1	1	0	0	3	2	1	0	0	1	1	1	0	1	2	1	2	0	1	3	0	4	3	0	5	5	4	5	4	2	5	3	6	4	3	1	1	2	1	3	1	0	0	1	1	1	0	1	0	1	2	1	2	0	0	0	0	3	3	3	1	1	1	0	0	0	3	0	0	0	1	0	0	2	2	0
5.368	3	2	5	0	3	0	3	1	1	3	0	2	0	1	0	0	0	1	1	1	2	0	1	2	3	4	3	3	4	6	6	6	4	2	3	2	2	2	2	3	2	1	2	3	2	0	0	1	5	1	2	1	0	1	0	1	1	0	0	1	1	1	0	0	2	0	0	0	0	1	0	1	0	0	0	1	1	1	0
5.376	8	2	6	1	0	1	0	1	0	0	0	2	0	0	3	4	3	1	0	0	2	2	2	5	3	4	8	2	7	3	6	6	6	4	6	4	1	3	0	2	0	2	1	0	2	2	3	1	2	1	0	0	1	1	1	0	2	0	0	0	1	0	1	2	2	0	3	0	0	0	1	0	1	0	2	1	0	0	0
5.384	3	1	4	0	2	0	1	1	1	1	4	0	2	2	1	1	1	0	1	3	2	4	0	3	1	4	4	7	3	7	8	3	3	6	3	0	1	0	3	0	1	0	2	2	1	2	2	0	2	1	1	0	0	1	0	1	1	3	1	1	0	0	1	1	0	1	0	0	1	0	0	1	0	0	1	2	3	0	1
5.392	3	2	5	2	1	3	1	0	1	2	2	2	0	0	1	1	2	1	2	1	1	2	2	2	2	1	8	8	5	3	6	4	5	0	4	3	1	2	1	1	1	0	1	1	4	0	1	1	1	1	1	0	1	1	0	0	2	0	0	0	1	0	0	4	1	0	0	1	1	0	0	1	0	0	0	0	0	1	0
5.4	2	5	6	2	1	0	1	2	1	2	2	0	1	1	0	0	6	1	1	2	1	5	2	3	3	6	3	2	4	2	6	5	4	2	3	0	1	3	2	2	2	2	1	0	1	1	0	0	0	1	1	1	0	0	2	0	2	0	1	0	3	1	1	0	1	1	1	0	1	1	0	0	1	1	1	0	0	0	2
5.408	2	2	4	2	0	1	0	1	0	2	1	0	2	0	1	3	1	1	4	0	1	4	1	3	1	3	6	6	4	5	6	8	3	2	5	2	0	2	0	1	1	2	0	2	0	0	0	0	0	0	3	1	1	0	0	0	1	1	0	1	0	0	1	2	0	1	0	0	4	1	1	0	1	1	1	1	0	1	0
5.416	4	1	3	1	4	2	0	0	1	1	5	1	2	0	0	0	0	0	2	0	3	2	5	3	4	4	3	4	3	5	8	4	3	1	2	2	0	1	3	5	1	2	0	0	3	0	0	1	0	2	1	1	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	3	1	1	1	1	1	1	0	0	1	0	0
5.424	3	5	5	1	3	1	0	2	1	1	0	1	3	3	3	1	0	2	1	1	1	0	2	2	3	5	3	3	6	5	10	0	3	1	2	3	1	0	2	5	3	3	1	0	1	1	1	1	2	1	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	2	0	1	0	0	0	1	0	0
5.432	6	7	7	5	0	0	1	0	0	1	0	0	1	3	0	1	1	0	3	4	2	0	2	2	4	6	3	3	4	4	3	6	6	7	2	0	4	2	1	0	3	3	4	1	0	0	0	3	0	0	1	1	1	1	0	1	0	0	1	0	0	0	1	0	2	1	1	1	2	0	0	0	1	0	1	2	2	0	0
5.44	2	3	6	0	2	1	1	1	0	0	2	0	3	2	3	1	0	1	1	0	0	3	3	3	0	2	4	4	7	5	7	4	4	3	5	3	2	1	2	1	1	1	4	0	0	0	0	1	1	0	1	0	0	3	0	0	0	1	1	0	1	2	1	1	0	0	0	0	0	0	0	1	0	1	1	0	1	1	2
5.448	6	4	6	3	2	2	1	1	2	1	1	0	2	0	1	0	1	2	2	1	0	3	3	3	4	5	5	2	1	10	3	0	6	2	2	2	2	2	2	3	1	1	0	2	1	0	0	1	0	2	3	1	0	0	1	0	0	1	0	0	1	1	0	0	0	3	0	0	0	0	0	1	0	0	2	1	2	1	0
5.456	2	7	5	3	1	3	0	2	0	1	2	2	1	3	0	2	0	1	4	0	2	1	0	2	4	1	3	2	4	5	5	7	9	5	1	5	0	1	2	2	1	2	0	1	1	0	0	1	1	2	0	0	0	0	0	0	0	0	0	1	2	1	0	2	0	0	0	0	0	1	1	1	0	1	1	1	1	0	0
5.464	1	3	6	3	1	1	0	2	1	2	3	0	1	0	3	1	4	1	1	4	2	1	2	3	4	4	2	1	3	6	4	8	2	7	4	6	2	4	3	1	0	0	3	0	0	2	1	0	2	0	0	1	0	0	2	1	0	3	0	0	2	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	2	1
5.472	1	2	3	4	0	2	1	1	2	0	3	1	3	0	1	0	3	0	0	0	1	3	3	4	1	3	2	6	2	4	3	3	4	6	0	0	5	0	1	0	2	1	1	0	2	0	2	1	1	0	1	0	1	2	1	1	1	0	2	1	1	0	1	1	0	0	1	1	0	1	0	0	0	0	3	3	1	0	1
5.48	7	2	6	3	1	0	1	2	0	0	0	1	2	1	2	4	2	1	4	1	0	0	5	1	4	3	1	2	5	4	5	7	5	4	5	1	2	1	2	3	3	2	0	1	0	0	4	1	1	0	0	1	0	1	0	1	0	0	0	1	1	0	1	0	2	0	0	0	2	2	0	0	1	0	2	1	1	0	0
5.488	5	4	1	3	3	0	1	0	1	3	0	0	0	0	1	3	0	0	0	1	2	1	1	3	1	2	4	5	8	4	4	3	6	3	5	2	2	3	1	6	1	2	2	2	1	2	0	0	0	1	1	1	0	0	2	3	0	1	0	0	1	0	0	1	0	1	1	1	0	1	2	0	1	2	0	0	1	0	1
5.496	6	2	3	3	0	0	2	0	1	0	3	1	0	0	1	1	2	2	5	0	2	1	1	0	4	2	0	6	3	1	2	4	1	4	5	3	3	3	0	3	2	2	1	1	2	2	2	1	1	0	0	1	0	2	0	0	1	0	0	0	0	0	2	3	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0
5.504	2	5	10	1	1	0	3	0	1	2	1	1	1	1	2	2	0	3	1	2	2	5	2	0	6	4	3	5	3	3	4	2	7	5	0	2	4	2	2	1	1	0	1	1	1	4	2	2	2	0	0	0	1	2	3	1	0	1	2	1	1	1	1	0	0	0	1	0	0	0	0	2	0	1	0	0	1	3	0
5.512	4	4	7	4	0	2	3	0	0	0	3	2	2	2	2	3	2	0	0	2	1	2	1	2	4	3	1	3	3	3	6	4	4	5	3	2	1	4	2	3	4	1	4	1	1	2	1	0	1	0	0	1	1	1	0	0	0	2	0	0	1	1	0	1	1	0	0	1	0	1	1	2	2	0	1	1	1	0	0
5.52	3	7	0	2	0	2	1	0	0	2	0	3	2	1	1	1	0	1	1	1	1	5	3	2	4	2	4	6	7	5	4	0	6	6	8	3	4	1	4	2	1	2	3	2	1	1	0	1	0	1	0	2	0	0	3	0	0	1	1	1	0	3	2	0	0	0	2	0	0	1	0	1	1	0	1	0	1	0	1
5.528	5	5	5	0	0	1	3	1	0	0	1	1	1	0	1	2	1	0	1	1	1	0	1	1	3	3	2	9	4	5	1	6	5	3	2	2	2	2	1	3	1	0	1	1	0	0	1	1	1	0	2	1	0	0	1	1	2	1	0	2	0	0	0	1	1	1	1	1	0	0	1	0	1	1	0	0	1	2	3
5.536	1	2	4	1	1	0	1	2	0	1	1	5	1	0	1	1	0	1	0	2	2	0	2	4	4	3	3	5	3	7	3	7	4	3	4	4	1	6	4	2	1	1	0	2	3	2	0	0	1	0	0	3	1	0	1	1	0	0	2	1	3	0	1	1	1	0	2	1	0	1	0	1	0	0	0	2	0	0	0
5.544	3	1	6	1	1	1	0	2	1	1	0	1	0	1	0	2	2	0	2	2	1	1	0	1	3	4	2	5	4	4	8	8	3	3	4	3	3	6	2	3	0	1	1	2	0	2	2	0	1	0	0	1	0	0	1	1	1	0	1	0	0	1	0	1	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1
5.552	1	4	5	4	0	0	0	0	1	1	3	2	3	0	0	1	2	0	1	1	2	0	2	3	5	1	2	5	4	4	5	4	4	3	9	8	3	2	1	2	0	0	3	1	0	2	0	1	0	2	1	0	1	1	0	0	0	0	0	1	0	0	1	2	0	0	0	1	0	0	1	0	1	2	0	0	0	2	0
5.56	6	5	1	1	1	1	0	1	1	2	1	2	1	0	2	2	0	1	0	1	0	2	0	7	4	2	3	7	8	2	4	8	6	6	3	4	0	2	0	2	1	0	3	2	1	2	2	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	2	0	2	1	0	2	0
5.568	4	2	3	3	3	1	1	0	0	2	1	0	2	3	1	0	0	2	0	1	2	3	2	0	2	3	6	2	5	6	3	3	7	3	4	1	2	2	3	0	3	0	4	0	0	1	2	2	2	1	1	1	2	0	0	1	2	0	0	1	0	1	1	0	0	0	1	0	1	0	1	3	0	0	1	0	0	0	0
5.576	6	12	9	2	4	0	0	0	1	1	3	0	1	1	1	4	0	1	1	1	3	0	4	0	2	3	3	1	6	7	5	3	3	4	4	3	3	2	1	5	0	0	2	0	1	0	1	0	1	0	1	1	2	0	0	3	1	0	1	1	0	1	0	1	3	1	0	1	1	0	1	2	3	1	1	0	0	1	1
5.584	5	2	3	0	1	2	2	1	2	2	1	3	1	0	1	0	3	1	1	0	4	3	2	2	1	4	5	9	4	5	3	3	1	0	7	0	2	2	3	2	1	3	3	1	1	2	1	0	0	0	1	1	2	0	0	1	0	1	1	0	1	1	0	0	0	2	0	0	1	0	1	0	1	2	1	2	1	0	2
5.592	4	6	8	0	1	2	0	1	1	1	0	0	0	3	1	1	3	0	4	2	0	2	0	3	2	5	2	5	6	6	6	10	5	3	3	3	3	1	3	1	2	0	1	2	2	1	1	1	1	1	2	0	1	1	0	2	2	1	2	2	1	2	1	0	2	0	0	0	0	0	1	1	4	0	2	1	0	0	1
5.6	3	3	3	1	2	0	1	3	1	1	1	0	0	1	2	1	1	3	1	1	1	2	3	0	3	4	1	6	6	3	5	2	3	2	5	4	1	2	0	4	2	3	1	1	1	1	0	1	2	0	1	3	1	0	0	1	0	0	1	0	0	0	0	2	0	1	1	2	1	1	1	1	1	0	1	0	1	0	0
